# THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE
# qq [W/m2]  Q        = Global radiation
# De Bilt ( 52.10N,   5.18E,    1.9m, <a href="http://www.knmi.nl/klimatologie/metadata/debilt.html" target="_new">metadata</a>)
# from <a href="http://www.knmi.nl/klimatologie/daggegevens/download.html">KNMI climatological service</a>
# These data have not been corrected for changes in observing practices and the surroundings
# last updated 2017-06-15
# Added a factor 1.022 to data before 1-1-1981 to correct for the difference between IPS1956 and WRR
 1960  2  4   36.67
 1960  2  5   43.41
 1960  2  6   35.72
 1960  2  7   80.44
 1960  2  8   86.82
 1960  2  9   81.38
 1960  2 10   22.24
 1960  2 11   22.36
 1960  2 12   24.25
 1960  2 13   20.58
 1960  2 14   22.95
 1960  2 15   74.64
 1960  2 16   46.84
 1960  2 17   74.88
 1960  2 18   90.25
 1960  2 19   55.00
 1960  2 20   61.86
 1960  2 21   89.19
 1960  2 22   24.96
 1960  2 23   10.29
 1960  2 24  110.72
 1960  2 25   25.67
 1960  2 26   15.61
 1960  2 27   29.57
 1960  2 28   67.90
 1960  2 29   47.91
 1960  3  1   39.86
 1960  3  2   19.40
 1960  3  3   40.57
 1960  3  4   20.35
 1960  3  5  138.28
 1960  3  6  125.98
 1960  3  7  136.15
 1960  3  8  127.28
 1960  3  9   88.83
 1960  3 10   46.37
 1960  3 11   60.09
 1960  3 12  125.74
 1960  3 13  127.51
 1960  3 14  134.73
 1960  3 15  137.92
 1960  3 16   79.13
 1960  3 17   71.09
 1960  3 18   17.15
 1960  3 19  162.41
 1960  3 20  103.26
 1960  3 21   57.84
 1960  3 22  137.57
 1960  3 23  167.38
 1960  3 24  169.62
 1960  3 25   57.96
 1960  3 26   98.77
 1960  3 27   40.81
 1960  3 28   52.28
 1960  3 29   22.36
 1960  3 30   37.97
 1960  3 31  100.78
 1960  4  1   29.81
 1960  4  2  146.56
 1960  4  3  156.49
 1960  4  4  108.82
 1960  4  5  151.41
 1960  4  6  166.78
 1960  4  7  189.97
 1960  4  8   89.78
 1960  4  9  134.26
 1960  4 10   91.20
 1960  4 11   67.54
 1960  4 12  175.66
 1960  4 13   31.82
 1960  4 14  167.49
 1960  4 15  167.97
 1960  4 16  149.63
 1960  4 17  156.61
 1960  4 18  181.10
 1960  4 19  194.94
 1960  4 20  204.52
 1960  4 21  253.61
 1960  4 22  130.12
 1960  4 23  216.82
 1960  4 24  109.53
 1960  4 25  133.19
 1960  4 26  197.30
 1960  4 27  159.69
 1960  4 28  213.86
 1960  4 29  258.69
 1960  4 30  245.33
 1960  5  1  120.06
 1960  5  2  170.81
 1960  5  3  276.56
 1960  5  4  222.73
 1960  5  5  274.66
 1960  5  6  243.43
 1960  5  7  218.59
 1960  5  8  255.50
 1960  5  9  215.99
 1960  5 10  241.42
 1960  5 11  242.61
 1960  5 12  234.44
 1960  5 13  136.15
 1960  5 14  270.52
 1960  5 15  174.71
 1960  5 16  101.49
 1960  5 17   64.35
 1960  5 18   89.66
 1960  5 19   36.67
 1960  5 20  145.85
 1960  5 21   73.81
 1960  5 22  116.87
 1960  5 23  236.93
 1960  5 24  230.54
 1960  5 25  232.08
 1960  5 26  208.19
 1960  5 27  184.41
 1960  5 28  253.61
 1960  5 29   70.14
 1960  5 30  144.31
 1960  5 31  171.40
 1960  6  1  320.56
